Authors,Title,DOI,Link,Abstract,Author Keywords,Index Keywords
"Lu K., Liu L., Xu Z., Xie W.","The analysis of volatile compounds through flavoromics and machine learning to identify the origin of traditional Chinese fermented shrimp paste from different regions","10.1016/j.lwt.2022.114096","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141001669&doi=10.1016%2fj.lwt.2022.114096&partnerID=40&md5=1378e9cf50293c802637d2c9a53cb999","Traditional Chinese fermented shrimp paste is a national geographical indication product with a distinctly regional flavor. The great commercial value and highly appreciated aroma urgently require establishing reliable methods to define the origin of shrimp paste and dissect the aroma essence. Therefore, in this study, flavoromics, chemometrics, and data augmented machine learning were performed to analyze shrimp paste from different regions of Bohai Bay, China. The results showed that shrimp paste contained several volatile compounds, including sulfur-containing compounds, nitrogen-containing compounds, aldehydes, and alcohols. In addition, chemometric and flavor association networks indicated that higher salt content produces some volatile compounds, such as 2-heptanone and phenylethanol. Furthermore, the prominent fruitiness and fermented aromas were associated with some key aroma substances, such as (E)-2-octenal and phenylethanol. Finally, a classification model for the origin identification of shrimp paste was developed. The results showed that seven trained machine learning models, including random forest (RF), support vector machine (SVM), and artificial neural network (ANN), were able to accurately (100%) identify the origin of shrimp paste. In summary, this study provides a theoretical support and application basis for identifying the origin and protection of the characteristic geographical flavor of shrimp paste. © 2022 The Authors","Chemometrics; HS-SPME-GC-MS; Machine learning; Origin identification; Traditional fermented shrimp paste","Electronic nose; Ethanol; Flavor compounds; Learning systems; Neural networks; Odors; Sulfur compounds; Support vector machines; Volatile organic compounds; Bohai Bay; Chemometrices; HS-SPME/GC-MS; Machine-learning; Origin identification; Phenylethanol; Reliable methods; Sulphur containing compounds; Traditional fermented shrimp paste; Volatile compounds; Decision trees"
"Lu T., Han B., Chen L., Yu F., Xue C.","A generic intelligent tomato classification system for practical applications using DenseNet-201 with transfer learning","10.1038/s41598-021-95218-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111997502&doi=10.1038%2fs41598-021-95218-w&partnerID=40&md5=24650a5b7a18f4e98bab77786d8a6c9f","A generic intelligent tomato classification system based on DenseNet-201 with transfer learning was proposed and the augmented training sets obtained by data augmentation methods were employed to train the model. The trained model achieved high classification accuracy on the images of different quality, even those containing high levels of noise. Also, the trained model could accurately and efficiently identify and classify a single tomato image with only 29 ms, indicating that the proposed model has great potential value in real-world applications. The feature visualization of the trained models shows their understanding of tomato images, i.e., the learned common and high-level features. The strongest activations of the trained models show that the correct or incorrect target recognition areas by a model during the classification process will affect its final classification accuracy. Based on this, the results obtained in this study could provide guidance and new ideas to improve the development of intelligent agriculture. © 2021, The Author(s).",,"agriculture; article; human; noise; nonhuman; tomato; transfer of learning"
"Lu Y., Li Z., Zhao X., Lv S., Wang X., Wang K., Ni H.","Recognition of rice sheath blight based on a backpropagation neural network","10.3390/electronics10232907","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119657115&doi=10.3390%2felectronics10232907&partnerID=40&md5=f3978f4a320ea651adfc89dce18b661f","Rice sheath blight is one of the main diseases in rice production. The traditional detection method, which needs manual recognition, is usually inefficient and slow. In this study, a recognition method for identifying rice sheath blight based on a backpropagation (BP) neural network is posed. Firstly, the sample image is smoothed by median filtering and histogram equalization, and the edge of the lesion is segmented using a Sobel operator, which largely reduces the background information and significantly improves the image quality. Then, the corresponding feature parameters of the image are extracted based on color and texture features. Finally, a BP neural network is built for training and testing with excellent tunability and easy optimization. The results demonstrate that when the number of hidden layer nodes is set to 90, the recognition accuracy of the BP neural network can reach up to 85.8%. Based on the color and texture features of the rice sheath blight image, the recognition algorithm constructed with a BP neural network has high accuracy and can effectively make up for the deficiency of manual recognition. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","BP neural network; Feature extraction; Image preprocessing; Image recognition; Rice sheath blight",
"Lu Y.","Artificial intelligence: a survey on evolution, models, applications and future trends","10.1080/23270012.2019.1570365","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061841131&doi=10.1080%2f23270012.2019.1570365&partnerID=40&md5=4f7a47202a27a793bad8a54985a8c6e5","Artificial intelligence (AI) is one of the core drivers of industrial development and a critical factor in promoting the integration of emerging technologies, such as graphic processing unit, Internet of Things, cloud computing, and the blockchain, in the new generation of big data and Industry 4.0. In this paper, we construct an extensive survey over the period 1961–2018 of AI and deep learning. The research provides a valuable reference for researchers and practitioners through the multi-angle systematic analysis of AI, from underlying mechanisms to practical applications, from fundamental algorithms to industrial achievements, from current status to future trends. Although there exist many issues toward AI, it is undoubtful that AI has become an innovative and revolutionary assistant in a wide range of applications and fields. © 2019, © 2019 Antai College of Economics and Management, Shanghai Jiao Tong University.","artificial intelligence; big data; deep learning; graphic processing unit; Industry 4.0; Internet of Things","Artificial intelligence; Big data; Deep learning; Industrial research; Industry 4.0; Internet of things; Surveys; Critical factors; Current status; Emerging technologies; Future trends; Graphic processing units; Industrial development; Multi angle; Systematic analysis; Graphics processing unit"
"Lu Z.","Data-driven integrated assessment of global wild-caught seafood exported to Hong Kong by 2030 in different representative concentration and shared socioeconomic pathways","10.1016/j.accre.2022.05.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132721410&doi=10.1016%2fj.accre.2022.05.002&partnerID=40&md5=699c25879127d7f7308e08a9b4afe6a9","Wild-caught seafood is an important commodity traded globally. As climate change and socioeconomic development is affecting global marine capture fisheries, the impact on regional supply remains unexplored, especially for areas like Hong Kong relying on global trading to meet high seafood consumption. However, it is challenging to assess the global marine capture fisheries production using complex process-based models. In this study, a data-driven integrated assessment approach was developed to evaluate the change of global seafood supply from wild catch. With the catch data available from 1990 to 2014, machine learning models were trained and tested including environmental, socioeconomic, geographic, and technological features to estimate the catch by ocean grid cells for individual species. Nine popular seafood categories in Hong Kong were studied, which include 68 species in total. Important input features for estimating the catch were compared across species and the impacts of these input features were interpreted using partial dependence plots. The global marine wild catch of the 68 species by countries and the export to Hong Kong were projected by 2030 in RCP2.6-SSP1, RCP4.5-SSP2, RCP7.0-SSP3, and RCP8.5-SSP5. Performances of machine learning models demonstrate the reliability of data-driven methods to estimate the catch by ocean grid cells. The importance of geographic features rank top for the estimate while that of climate change and socioeconomic development varies significantly across species. The projection reflects a drop of squid exported to Hong Kong due to the reduction of squid supply from China's mainland during 2015–2019. The export of wild-caught seafood of the nine categories to Hong Kong will have a slight decline by about 16% from the 2020 level by 2030. The projection also suggests no significant differences among the four climatic-socioeconomically interrelated scenarios regarding the export to Hong Kong before 2030. Top producers include China's mainland, United States, and Japan. However, China's mainland and Japan will suffer from the decline. The data-driven integrated assessment approach can be improved to provide more insights into the long-term change and sustainable management. © 2022 The Authors","Climate change; Export to Hong Kong; Integrated assessment; Machine learning; Socioeconomic development; Wild-caught seafood",
"Luo J., Zhang P., Loo Y.T., Ma J., Wu S., Marriott P.J., Howell K.","Can wine quality be predicted by small volatile compounds? A study based on performance of wine show entries and their volatile profiles","10.1002/ffj.3720","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138144862&doi=10.1002%2fffj.3720&partnerID=40&md5=f6c3cc881831f35fb1d15bccd88234c6","It is widely recognized that wine aroma critically influences wine quality, yet the extent to which volatile compound composition in wine determines wine quality has proven difficult to define, beyond the negative influence of taint compounds. While some relationships between concentration of volatile aroma compounds and wine quality have been made, this has been usually based on single molecules, in laboratory wines and without reference to experienced wine panels. Here, we collected and analysed 157 commercial Shiraz wines from a competitive show over 2 years. We found significant (P <.05) correlations between specific volatiles and the panel's wine quality scores. However, these correlations were not always consistent between years. We could not explain medals given to wine entries solely based on multivariate analysis of their composite volatile composition. Here, we suggest that aroma determination in judging wine quality does not completely explain the assessment of wine, and appearance (colour, clarity) and taste may be more influential factors. There are considerable practical difficulties in establishing a convincing wine quality prediction model based on analysis of volatile compounds alone. © 2022 The Authors. Flavour and Fragrance Journal published by John Wiley & Sons Ltd.","Shiraz; SPME-GC–MS; volatiles; wine quality; wine show","Multivariant analysis; Odors; Quality control; Volatile organic compounds; Flavor and fragrances; Performance; Shiraz; SPME-GC/MS; Volatile; Volatile compounds; Volatile profile; Wine aromas; Wine quality; Wine show; Wine; 1,1,6 trimethyl 1,2 dihydronaphthalene; 2 heptanol; 2 pentylfuran; 3 ethyl 2 pentanol; 3 methylbutyl acetate; 3 methylbutyl hexanoate; 3 methylbutyl octanoate; acetic acid; acetic acid ethyl ester; acetoin; benzyl alcohol; beta damascenone; beta ionone; butanol; butyric acid; butyric acid ethyl ester; butyrolactone; cymene; decanoic acid; decanol; diethyl succinate; ethyl 2 methylbutanoate; ethyl 3 methylbutanoate; ethyl 3 methylbutyl succinate; ethyl 9 decenoate; ethyl benzeneacetate; ethyl decanoate; ethyl dodecanoate; ethyl heptanoate; ethyl hexadecanoate; ethyl hexanoate; ethyl nonanoate; ethyl octoate; ethyl pentanoate; ethyl tetradecanoate; eugenol; geraniol; hexanoic acid; hexanol; hexyl acetate; isobutanol; isopentyl alcohol; lactic acid ethyl ester; limonene; linalool; methionol; methyl decanoate; methyl hexanoate; nerol; nonanoic acid; nonanol; octanoic acid; phenethyl alcohol; rose oxide; terpineol; theaspirane; unclassified drug; volatile agent; aroma; Article; chemical composition; concentration (parameter); controlled study; food color; food quality; human; mass fragmentography; odor; prediction; sensory analysis; taste; wine"
"Luo X., Tong Z., Xie Y., An R., Yang Z., Liu Y.","Land Use Change under Population Migration and Its Implications for Human–Land Relationship","10.3390/land11060934","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132820879&doi=10.3390%2fland11060934&partnerID=40&md5=aef17889dbae93b90fc2a41e4ff70ef7","With the rural-to-urban population migration under the new era of rapid urbanization, China has experienced dramatic rural land change, especially the change in cultivated land and rural residential land, resulting in the serious uncoordinated human–land relationships in rural areas. The efficient use of these two kinds of land resources becomes one of the paramount challenges for governments to achieve sustainable and balanced rural development. This challenge highlights the need for quantifying the formation mechanism of the relationship between cultivated land and rural residential land (RCR) and exploring the corresponding relation between human–land relationships with RCR to guide the high-efficiency rural land use structure and coordinated development of human–land relationships. This study aims to quantitatively characterize the matching modes of RCR and the underlying formation mechanism via a grid-based, integrated decoupling model and multiclass explainable boosting machine analysis method. The findings are as follows: (1) The variation in cultivated land and rural residential land is characterized by quantity match and spatial mismatch. The six matching modes of RCR are strong decoupling (SD) (33.36%), weak decoupling (9.86%), recessive decoupling (4.15%), expansive negative decoupling (15.05%), weak negative decoupling (4.92%), and strong negative decoupling (SND) (18.65%). (2) Average grain product per cultivated land and population variation have the highest relative importance and play the greatest role in determining the type of matching modes. A concomitant phenomenon is noted in the matching modes; that is, SD occurs with recessive decoupling and weak negative decoupling, and the weak decoupling and expansive negative decoupling occur with SND in the same conditions. (3) A significant corresponding relationship exists between the matching modes and human–land relationship, indicating that the six matching modes correspond to four different stages of the human– land relationship. The study could provide some decision-making guidance for sustainable rural development, so as to improve the differentiated land management and regional response strategies. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","decoupling relationship; formation mechanism; multiclass explainable boosting machine",
"Lv H., Yan K., Guo Y., Zou Q., Hesham A.E.-L., Liu B.","AMPpred-EL: An effective antimicrobial peptide prediction model based on ensemble learning","10.1016/j.compbiomed.2022.105577","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129938113&doi=10.1016%2fj.compbiomed.2022.105577&partnerID=40&md5=f159701e633f1589f609e6ab516c3dc5","Antimicrobial peptides (AMPs) are important for the human immune system and are currently applied in clinical trials. AMPs have been received much attention for accurate recognition. Recently, several computational methods for identifying AMPs have been proposed. However, existing methods have difficulty in accurately predicting AMPs. In this paper, we propose a novel AMP prediction method called AMPpred-EL based on an ensemble learning strategy. AMPred-EL is constructed based on ensemble learning combined with LightGBM and logistic regression. Experimental results demonstrate that AMPpred-EL outperforms several state-of-the-art methods on the benchmark datasets and then improves the efficiency performance. © 2022 Elsevier Ltd","AMP prediction; Ensemble learning; LightGBM; Logistic regression","Benchmarking; Forecasting; Microorganisms; Peptides; Regression analysis; Antimicrobial peptide; Antimicrobial peptide prediction; Clinical trial; Ensemble learning; Human immune systems; Lightgbm; Logistics regressions; Model-based OPC; Peptide prediction; Prediction modelling; Learning systems; polypeptide antibiotic agent; Article; Bayesian learning; decision tree; hidden Markov model; k nearest neighbor; learning; logistic regression analysis; prediction; random forest; receiver operating characteristic; sequence alignment; support vector machine; human; machine learning; Antimicrobial Peptides; Humans; Machine Learning"
"Lysov M., Maximova I., Vasiliev E., Getmanskaya A., Turlapov V.","Entropy as a High-Level Feature for XAI-Based Early Plant Stress Detection","10.3390/e24111597","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141733439&doi=10.3390%2fe24111597&partnerID=40&md5=a044a9e6d6b3c94ce18b8a94397b995a","This article is devoted to searching for high-level explainable features that can remain explainable for a wide class of objects or phenomena and become an integral part of explainable AI (XAI). The present study involved a 25-day experiment on early diagnosis of wheat stress using drought stress as an example. The state of the plants was periodically monitored via thermal infrared (TIR) and hyperspectral image (HSI) cameras. A single-layer perceptron (SLP)-based classifier was used as the main instrument in the XAI study. To provide explainability of the SLP input, the direct HSI was replaced by images of six popular vegetation indices and three HSI channels (R630, G550, and B480; referred to as indices), along with the TIR image. Furthermore, in the explainability analysis, each of the 10 images was replaced by its 6 statistical features: min, max, mean, std, max–min, and the entropy. For the SLP output explainability, seven output neurons corresponding to the key states of the plants were chosen. The inner layer of the SLP was constructed using 15 neurons, including 10 corresponding to the indices and 5 reserved neurons. The classification possibilities of all 60 features and 10 indices of the SLP classifier were studied. Study result: Entropy is the earliest high-level stress feature for all indices; entropy and an entropy-like feature (max–min) paired with one of the other statistical features can provide, for most indices, 100% accuracy (or near 100%), serving as an integral part of XAI. © 2022 by the authors.","early diagnosis; entropy; explainable artificial intelligence; high-level explainable feature; plant stress",
"Lysov M., Pukhky K., Turlapov V.","Combined processing of hyperspectral and thermal images of plants in soil for the early diagnosis of drought",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121234822&partnerID=40&md5=58dae781eeb2cf564d6a7a217f5c3070","The possibilities of explainable artificial intelligence (XAI) in the early diagnosis of drought in plants based on hyperspectral images (HSI) are investigated. To provide the explainability and high accuracy to the result, we used the markup of HSI by superimposed Thermal IR (TIR) images of the last day of the experiment. Traditional HSI-based NDVI (Normalized Difference Vegetation Index) images were also constructed. The markup of HSIs based on their clustering by the k-means method into 5 classes was also objectified: wet plants; plants in a state of drought; wet soil; dry soil; background. For HSI, on the day of the experiment started, the number of clusters was set to 2 less to reflect the absence of drought circumstances. For use in training and testing, all HSIs channels are marked up with the results of clustering. The HIS-TIR-combination made it possible to determine the temperature for each plant pixel in HSI, and as the result to determine the number of days without watering. A fully connected Double Layer Perceptron (DLP) neural network was used to solve classification and regression problems. The trained DLP-regressor showed the average accuracy of predicting the temperature of plants on the control days of the experiment RMSE = 0.52 degrees, providing an error in predicting the day of the beginning of the drought for near 2 days. The DLP-classifier was able to classify the drought of the plant in the early stages (the fifth day) with an accuracy of 97.3%. Software tools: pytorch, scikit-learn, pysptools. © 2021 Copyright for this paper by its authors.","Double Layer Perceptron; Early drought diagnosis; Explainable artificial intelligence; Hyperspectral imaging; Plant diseases; Thermal IR imaging","Diagnosis; Drought; Infrared imaging; K-means clustering; Multilayer neural networks; Soils; Spectroscopy; Clusterings; Double layer perceptron; Double layers; Early diagnosis; Early drought diagnose; Explainable artificial intelligence; IR-imaging; Plant disease; Thermal IR; Thermal IR imaging; Hyperspectral imaging"
"Lyu W., Yuan B., Liu S., Simon J.E., Wu Q.","Assessment of lemon juice adulteration by targeted screening using LC-UV-MS and untargeted screening using UHPLC-QTOF/MS with machine learning","10.1016/j.foodchem.2021.131424","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117752514&doi=10.1016%2fj.foodchem.2021.131424&partnerID=40&md5=190372989e8cc77c25dea5c96858b8d9","The aim of this work was to develop an approach combining LC-MS-based metabolomics and machine learning to distinguish between and predict authentic and adulterated lemon juices. A targeted screening of six major flavonoids was first conducted using ultraviolet ion trap MS. To improve the prediction accuracy, an untargeted methodology was carried out using UHPLC-QTOF/MS. Based on the acquired metabolic profiles, both PCA and PLS-DA were conducted. Results exhibited a cluster pattern and a separation potential between authentic and adulterated samples. Five machine learning models were then developed to further analyze the data. The model of support vector machine achieved the highest prediction power, with accuracy up to 96.7 ± 7.5% for the cross-validation set and 100% for the testing set. In addition, 79 characteristic m/z were tentatively identified. This work demonstrated that untargeted screening coupled with machine learning models can be a powerful tool to facilitate detection of lemon juice adulteration. © 2021 Elsevier Ltd","Flavonoids; Food safety; Metabolomics; PCA; PLSA; Predictive modelling; Quality control","Citrus fruits; Forecasting; Support vector machines; Flavonoid; Food-safety; Ion traps; Lemon juice; Machine learning models; Metabolomics; PCA; PLSA; Predictive models; Targeted screenings; Flavonoids; dimethyl ether; eriocitrin; flavonoid; hesperidin; lucenin 2,4' methyl ether; orientin; orientin 4' methyl ether; phytochemical; scoparin; unclassified drug; vicenin 2; Article; food analysis; food quality; food safety; ion trap mass spectrometry; lemon juice; liquid chromatography-mass spectrometry; machine learning; measurement accuracy; metabolomics; prediction; retention time (chromatography); screening; standard; support vector machine; time of flight mass spectrometry; ultra performance liquid chromatography; ultraviolet radiation; fruit and vegetable juice; high performance liquid chromatography; liquid chromatography; machine learning; mass spectrometry; Chromatography, High Pressure Liquid; Chromatography, Liquid; Fruit and Vegetable Juices; Machine Learning; Mass Spectrometry; Metabolomics"
"Lyu W., Rodriguez D., Ferruzzi M.G., Pasinetti G.M., Murrough J.W., Simon J.E., Wu Q.","Chemical, Manufacturing, and Standardization Controls of Grape Polyphenol Dietary Supplements in Support of a Clinical Study: Mass Uniformity, Polyphenol Dosage, and Profiles","10.3389/fnut.2021.780226","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122043758&doi=10.3389%2ffnut.2021.780226&partnerID=40&md5=77dbaa0fe70b8f41041aebecafc2be45","Bioactive dietary polyphenols in grape (Vitis vinifera) have been used in Dietary Supplements (DSs) with the aim to prevent numerous diseases, including cardiovascular and neurodegenerative diseases, and to reduce depression and anxiety. Given prior recognition that DSs can be quality challenged from the purity, authentication, adulteration, and actual concentration of targeted bioactives, to ensure consumer health protection as well as the quality and safety of grape polyphenol-based DSs, the present investigation was aimed at establishing a comprehensive quality control (QC) approach for grape polyphenol-based DSs in support of a human clinical study. In this study, the manufactured grape seed polyphenol extract (GSPE) and trans-resveratrol (RSV) capsules and Concord Grape Juice (CGJ) along with the corresponding original drug materials were analyzed using the developed different liquid chromatography/UV-visible spectroscopy/mass spectrometry (LC/UV-Vis/MS) methods. The weight variation of GSPE and RSV capsules was also evaluated according to the US Pharmacopeia (USP) tests. The results indicate that the total identified polyphenol content in each grape seed extract (GSE) capsule/CGJ is very similar and all GSE/RSV capsules pass the content/weight uniformity test. Given the complexity of these and many botanical products from the issues of purity, quality, adulteration, consistency, and their coupling to the complex chemistry in each grape-derived botanical, quality assurance and the steps needed to ensure grape-derived DSs being well homogeneous and stable and containing the known and expected bioactives at specific concentration ranges are fundamental to any research study and in particular to a clinical trial. Each of these issues is essential to provide a solid foundation upon which clinical trials with botanicals can be conducted with the goal of realizing measurable mental health outcomes such as reducing depression and anxiety as well as understanding of their underlying biological mechanisms. Copyright © 2021 Lyu, Rodriguez, Ferruzzi, Pasinetti, Murrough, Simon and Wu.","authentication; botanicals; grape juice; grape seed extract (GSE); LC/UV-Vis/MS; product quality; quality control; resveratrol",
"Lyu W., Yuan B., Liu S., Simon J.E., Wu Q.","Assessment of lemon juice quality and adulteration by ultra-high performance liquid chromatography/ triple quadrupole mass spectrometry with interactive and interpretable machine learning","10.38212/2224-6614.3356","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110323430&doi=10.38212%2f2224-6614.3356&partnerID=40&md5=1199b4b21c22c20cfc1ae5aa215720bb","A total of 81 lemon juices samples were detected using an optimized UHPLC-QqQ-MS/MS method and colorimetric assays. Concentration of 3 organic acids (ascorbic acid, malic acid and citric acid), 3 saccharides (glucose, fructose and sucrose) and 6 phenolic acids (trans-p-coumaric acid, 3-hydroxybenzoic acid, 4-hydroxybenzoic acid, 3,4-dihydrox-ybenzoic acid, caffeic acid) were quantified. Their total polyphenol, antioxidant activity and Ferric reducing antioxidant power were also measured. For the prediction of authentic and adulterated lemon juices and commercially sourced lemonade beverages based on the acquired metabolic profile, machine learning models including linear discriminant analysis, Gaussian naïve Bayes, lasso-regularized logistic regression, random forest (RF) and support vector machine were developed based on training (70%)-cross-validation-testing (30%) workflow. The predicted accuracy on the testing set is 73-86% for different models. Individual conditional expectation analysis (how predicted probabilities change when the feature magnitude changes) was applied for model interpretation, which in particular revealed the close association of RF-probability prediction with nuance characteristics of the density distribution of metabolic features. Using established models, an open-source online dashboard was constructed for convenient classification prediction and interactive visualization in real practice. © 2021 Taiwan Food and Drug Administration.","Citrus limon; Interpretable machine learning; Quality control; R shiny application; UHPLC-QqQ-MS/MS","3 hydroxybenzoic acid; 4 hydroxybenzoic acid; ascorbic acid; caffeic acid; citric acid; fructose; glucose; malic acid; para coumaric acid; polyphenol; protocatechuic acid; sucrose; antioxidant activity; Article; Bayes theorem; calibration; chemical structure; colorimetry; cross validation; discriminant analysis; ferric reducing antioxidant power; kernel method; lemon juice; logistic regression analysis; machine learning; multiple reaction monitoring; random forest; retention time; sensitivity analysis; support vector machine; triple quadrupole mass spectrometry; ultra performance liquid chromatography"
"Ma F., Du C., Zheng S., Du Y.","In Situ Monitoring of Nitrate Content in Leafy Vegetables Using Attenuated Total Reflectance − Fourier-Transform Mid-infrared Spectroscopy Coupled with Machine Learning Algorithm","10.1007/s12161-021-02048-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107265133&doi=10.1007%2fs12161-021-02048-7&partnerID=40&md5=f8bae9f3eee458e605ab0ab266b9746c","Vegetables are one of the most important nitrate sources of human diary diet. Establishing of fast and accurate in situ nitrate monitoring approaches that could be used in the plant growth process and vegetable markets is essential. Incorporating the unique feature of N − O asymmetric stretch absorption in the mid-infrared region (1500–1200 cm−1), portable attenuated total reflectance–Fourier-transform infrared (ATR-FTIR) spectroscopic instrument, along with the Euclidean distance-modified extreme learning machine (ED-ELM) model, was firstly employed to evaluate the nitrate contents in leafy vegetables. A total of 1224 samples of four popular vegetables (Chinese cabbage, water spinach, celery, and lettuce) were analyzed. The results indicated that the coefficient of variation of nitrate contents between different vegetable samples was large (20–30%) and the value of mean values has highly exceeded the World Health Organization (WHO)–specified maximum tolerance limits. Chinese cabbage: 7550 ± 1664 mg kg−1; water spinach: 4219 ± 1029 mg kg−1; celery: 4164 ± 1214 mg kg−1; lettuce: 4322 ± 1024 mg kg−1). Moreover, The ED-ELM model showed a better performance with the RMSEP of 799.7 mg kg−1 (calibration range from 805 to 14,104 mg kg−1 and validation range from 2132 to 11,793 mg kg−1), R2 of 0.93, RPD of 2.22, the optimized calibration dataset number of 100, and the number of hidden neurons of 30. The results confirmed that ATR-FTIR, along with the suitable model algorithms, could be used as a potential rapid and accurate method to monitor the nitrate contents in the fields of agriculture and food safety. Graphical Abstract: [Figure not available: see fulltext.] © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Extreme learning machine; Leafy vegetables; Mid-infrared attenuated total reflectance; Nitrate","Absorption spectroscopy; Agricultural robots; Calibration; Fourier transform infrared spectroscopy; Infrared devices; Machine learning; Nitrates; Reflection; Supersaturation; Vegetables; Attenuated total reflectance; Coefficient of variation; Extreme learning machine; Fourier transform infra reds; Fourier transform mid infrared spectroscopy; Number of hidden neurons; Spectroscopic instrument; World Health Organization; Learning algorithms"
"Ma J., Zheng B., He Y.","Applications of a Hyperspectral Imaging System Used to Estimate Wheat Grain Protein: A Review","10.3389/fpls.2022.837200","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128653888&doi=10.3389%2ffpls.2022.837200&partnerID=40&md5=0bec828a25be2ccf4887faab14389f7a","Recent research advances in wheat have focused not only on increasing grain yields, but also on establishing higher grain quality. Wheat quality is primarily determined by the grain protein content (GPC) and composition, and both of these are affected by nitrogen (N) levels in the plant as it develops during the growing season. Hyperspectral remote sensing is gradually becoming recognized as an economical alternative to traditional destructive field sampling methods and laboratory testing as a means of determining the N status within wheat. Currently, hyperspectral vegetation indices (VIs) and linear nonparametric regression are the primary tools for monitoring the N status of wheat. Machine learning algorithms have been increasingly applied to model the nonlinear relationship between spectral data and wheat N status. This study is a comprehensive review of available N-related hyperspectral VIs and aims to inform the selection of VIs under field conditions. The combination of feature mining and machine learning algorithms is discussed as an application of hyperspectral imaging systems. We discuss the major challenges and future directions for evaluating and assessing wheat N status. Finally, we suggest that the underlying mechanism of protein formation in wheat grains as determined by using hyperspectral imaging systems needs to be further investigated. This overview provides theoretical and technical support to promote applications of hyperspectral imaging systems in wheat N status assessments; in addition, it can be applied to help monitor and evaluate food and nutrition security. Copyright © 2022 Ma, Zheng and He.","grain protein; hyperspectral imaging; machine learning; vegetation index; wheat",
"Maas M.M.","Regulating for 'Normal AI Accidents': Operational Lessons for the Responsible Governance of Artificial Intelligence Deployment","10.1145/3278721.3278766","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061048031&doi=10.1145%2f3278721.3278766&partnerID=40&md5=7a41bf427f71da6042c413f724411fc5","New technologies, particularly those which are deployed rapidly across sectors, or which have to operate in competitive conditions, can disrupt previously stable technology governance regimes. This leads to a precarious need to balance caution against performance while exploring the resulting 'safe operating space'. This paper will argue that Artificial Intelligence is one such critical technology, the responsible deployment of which is likely to prove especially complex, because even narrow AI applications often involve networked (tightly coupled, opaque) systems operating in complex or competitive environments. This ensures such systems are prone to 'normal accident'-type failures which can cascade rapidly, and are hard to contain or even detect in time. Legal and governance approaches to the deployment of AI will have to reckon with the specific causes and features of such 'normal accidents'. While this suggests that large-scale, cascading errors in AI systems are inevitable, an examination of the operational features that lead technologies to exhibit 'normal accidents' enables us to derive both tentative principles for precautionary policymaking, and practical recommendations for the safe(r) deployment of AI systems. This may help enhance the safety and security of these systems in the public sphere, both in the short- and in the long term. © 2018 ACM.","ai and law; ethical design and development of ai systems; normal accident theory; trust and explanations in ai systems","Artificial intelligence; Philosophical aspects; AI and law; AI systems; Competitive environment; Critical technologies; LEAD Technologies; Normal accident theory; Practical recommendation; Safety and securities; Accidents"
