Authors,Title,DOI,Link,Abstract,Author Keywords,Index Keywords
"Maiden N., Lockerbie J., Zachos K., Wolf A., Brown A.","Designing new digital tools to augment human creative thinking at work: An application in elite sports coaching","10.1111/exsy.13194","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143423194&doi=10.1111%2fexsy.13194&partnerID=40&md5=71fd662b84ae2e594c4d903277e23c0f","Creative thinking is desirable in many professions. This article reports new research that followed a design science approach to develop and investigate a co-creative tool called Sport Sparks in one profession – the coaching of professional football players. In response to a coach entering a text description of a coaching challenge (e.g., struggling to maintain the fitness of an athlete) into the tool, the tool automatically generated potentially novel ideas (e.g., reducing game time and changing their nutrition) that the coach could select and/or adapt and evolve into a simple action plan (e.g., which links nutrition to increased game time). This Sport Sparks tool was designed to be an example of human-centred artificial intelligence that aspires to empower humans, to deliver high levels of human control as well as automation, and empower people rather than emulate their expertise. It was engineered with rule-based reasoning to automate the generation of potential new ideas that coaches could select and refine during interactions which provide high user control over this automation. The potential of such a co-creative tool, and value of the guidelines, were demonstrated during the tool's evaluation by coaching practitioners at a Premier League football club. The practitioners used the tool to generate new ideas to coaching challenges, and reported evidence of different forms of creative thinking, although some also reported the need for more support for creative collaborations and solution planning. The paper ends by discussing future directions for both the Sport Sparks tool and other co-creative AI tools. © 2022 The Authors. Expert Systems published by John Wiley & Sons Ltd.","co-creative AI tools; creativity; design guidelines; elite coaching; human-centred AI; sports","Digital devices; Expert systems; Nutrition; Sports; Co-creative AI tool; Creative thinking; Creative tools; Creatives; Creativity; Design guideline; Digital tools; Elite coaching; Human-centered AI; Sport coaching; Design"
"Makridis G., Heyrman E., Kotios D., Mavrepis P., Callens B., De Vijver R.V., Maselyne J., Aluwé M., Kyriazis D.","Evaluating machine learning techniques to define the factors related to boar taint","10.1016/j.livsci.2022.105045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135929528&doi=10.1016%2fj.livsci.2022.105045&partnerID=40&md5=148e40c36a8cd85318ebf9b8fe0ca70e","Several industries and sectors such as health care, agriculture, and finance exploit the added value of data to produce valuable insights for decision-making. The case of so-called ’boar taint’, the unwanted taste and odor that can be present in meat of entire male pigs, is one real-life scenario that showcases the added value of utilizing collected data. This information may yield insights for pig farmers about how they could adjust their management to reduce boar taint. This study examines multiple predictive data-driven approaches coupled with eXplainable AI (XAI) methods, evaluating them against various explainable metrics while trying to generate actionable insights and recommendations. Specifically, in this approach, the examined use case was modeled as a binary classification task resulting in a highly imbalanced dataset. This yielded some functional attributes regarding the farm/stable and slaughterhouse conditions, such as the type of feed, type of ventilation system, pharmaceutical treatment, floor type, and the duration of waiting in lairage. © 2022 Elsevier B.V.","Boar taint; Data analytics; Feature importance; Imbalanced data; Machine learning","agricultural land; agricultural worker; animal care; animal food; Article; artificial intelligence; boar (male pig); boar taint; building; controlled study; deep learning; evaluation research; factor analysis; food processing; genetic algorithm; information processing; lairage; machine learning; male; meat industry; nonhuman; organoleptic property; pharmaceutical care; pork; predictive model; room ventilation; slaughterhouse; statistical analysis"
"Malhi A., Apopei V., Madhikermi M., Mandeep, Främling K.","Smartphone Based Grape Leaf Disease Diagnosis and Remedial System Assisted with Explanations","10.1007/978-3-031-15565-9_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140485328&doi=10.1007%2f978-3-031-15565-9_4&partnerID=40&md5=be9d695909e6bc31235441e4988cdad4","Plant diseases are one of the biggest challenges faced by the agricultural sector due to the damage and economic losses in crops. Despite the importance, crop disease diagnosis is challenging because of the limited-resources farmers have. Subsequently, the early diagnosis of plant diseases results in considerable improvement in product quality. The aim of the proposed work is to design an ML-powered mobile-based system to diagnose and provide an explanation based remedy for the diseases in grape leaves using image processing and explainable artificial intelligence. The proposed system will employ the computer vision empowered with Machine Learning (ML) for plant disease recognition and explains the predictions while providing remedy for it. The developed system uses Convolutional Neural networks (CNN) as an underlying machine/deep learning engine for classifying the top disease categories and Contextual Importance and Utility (CIU) for localizing the disease areas based on prediction. The user interface is developed as an IOS mobile app, allowing farmers to capture a photo of the infected grape leaves. The system has been evaluated using various performance metrics such as classification accuracy and processing time by comparing with different state-of-the-art algorithms. The proposed system is highly compatible with the Apple ecosystem by developing IOS app with high prediction and response time. The proposed system will act as a prototype for the plant disease detector robotic system. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Agriculture; Grape leaf detection; Machine learning; Mobile app","Computer vision; Crops; Diagnosis; E-learning; Learning systems; Losses; Machine learning; Plants (botany); Smartphones; User interfaces; Agricultural sector; Disease diagnosis; Economic loss; Grape leaf detection; Grape leaves; Leaf disease; Machine-learning; Mobile app; Plant disease; Smart phones; Forecasting"
"Maloney K.O., Buchanan C., Jepsen R.D., Krause K.P., Cashman M.J., Gressler B.P., Young J.A., Schmid M.","Explainable machine learning improves interpretability in the predictive modeling of biological stream conditions in the Chesapeake Bay Watershed, USA","10.1016/j.jenvman.2022.116068","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137046863&doi=10.1016%2fj.jenvman.2022.116068&partnerID=40&md5=cd21f218c02d1f1418f2f291894b7cc0","Anthropogenic alterations have resulted in widespread degradation of stream conditions. To aid in stream restoration and management, baseline estimates of conditions and improved explanation of factors driving their degradation are needed. We used random forests to model biological conditions using a benthic macroinvertebrate index of biotic integrity for small, non-tidal streams (upstream area ≤200 km2) in the Chesapeake Bay watershed (CBW) of the mid-Atlantic coast of North America. We utilized several global and local model interpretation tools to improve average and site-specific model inferences, respectively. The model was used to predict condition for 95,867 individual catchments for eight periods (2001, 2004, 2006, 2008, 2011, 2013, 2016, 2019). Predicted conditions were classified as Poor, FairGood, or Uncertain to align with management needs and individual reach lengths and catchment areas were summed by condition class for the CBW for each period. Global permutation and local Shapley importance values indicated percent of forest, development, and agriculture in upstream catchments had strong impacts on predictions. Development and agriculture negatively influenced stream condition for model average (partial dependence [PD] and accumulated local effect [ALE] plots) and local (individual condition expectation and Shapley value plots) levels. Friedman's H-statistic indicated large overall interactions for these three land covers, and bivariate global plots (PD and ALE) supported interactions among agriculture and development. Total stream length and catchment area predicted in FairGood conditions decreased then increased over the 19-years (length/area: 66.6/65.4% in 2001, 66.3/65.2% in 2011, and 66.6/65.4% in 2019). Examination of individual catchment predictions between 2001 and 2019 showed those predicted to have the largest decreases in condition had large increases in development; whereas catchments predicted to exhibit the largest increases in condition showed moderate increases in forest cover. Use of global and local interpretative methods together with watershed-wide and individual catchment predictions support conservation practitioners that need to identify widespread and localized patterns, especially acknowledging that management actions typically take place at individual-reach scales. © 2022","Benthic macroinvertebrates; Individual conditional expectation plots; Interpretable machine learning; Partial dependence and accumulated local effect plots; Random forests; Shapley values","machine learning; agriculture; article; catchment area; climate model; expectation; forest; human; land use; machine learning; macroinvertebrate; nonhuman; North America; physician; prediction; random forest; seashore; stream (river); bay; ecosystem; environmental monitoring; machine learning; procedures; river; Atlantic Ocean; Bay; Chesapeake Bay; North America; Somalia; United States; United States; Agriculture; Bays; Ecosystem; Environmental Monitoring; Machine Learning; Rivers"
"Maloney K.O., Krause K.P., Buchanan C., Hay L.E., McCabe G.J., Smith Z.M., Sohl T.L., Young J.A.","Disentangling the potential effects of land-use and climate change on stream conditions","10.1111/gcb.14961","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081759083&doi=10.1111%2fgcb.14961&partnerID=40&md5=7d284e0c6b99581364ef28f876ed7d97","Land-use and climate change are significantly affecting stream ecosystems, yet understanding of their long-term impacts is hindered by the few studies that have simultaneously investigated their interaction and high variability among future projections. We modeled possible effects of a suite of 2030, 2060, and 2090 land-use and climate scenarios on the condition of 70,772 small streams in the Chesapeake Bay watershed, United States. The Chesapeake Basin-wide Index of Biotic Integrity, a benthic macroinvertebrate multimetric index, was used to represent stream condition. Land-use scenarios included four Special Report on Emissions Scenarios (A1B, A2, B1, and B2) representing a range of potential landscape futures. Future climate scenarios included quartiles of future climate changes from downscaled Coupled Model Intercomparison Project - Phase 5 (CMIP5) and a watershed-wide uniform scenario (Lynch2016). We employed random forests analysis to model individual and combined effects of land-use and climate change on stream conditions. Individual scenarios suggest that by 2090, watershed-wide conditions may exhibit anywhere from large degradations (e.g., scenarios A1B, A2, and the CMIP5 25th percentile) to small degradations (e.g., scenarios B1, B2, and Lynch2016). Combined land-use and climate change scenarios highlighted their interaction and predicted, by 2090, watershed-wide degradation in 16.2% (A2 CMIP5 25th percentile) to 1.0% (B2 Lynch2016) of stream kilometers. A goal for the Chesapeake Bay watershed is to restore 10% of stream kilometers over a 2008 baseline; our results suggest meeting and sustaining this goal until 2090 may require improvement in 11.0%–26.2% of stream kilometers, dependent on land-use and climate scenario. These results highlight inherent variability among scenarios and the resultant uncertainty of predicted conditions, which reinforces the need to incorporate multiple scenarios of both land-use (e.g., development, agriculture, etc.) and climate change in future studies to encapsulate the range of potential future conditions. © 2020 The Authors. Global Change Biology published by John Wiley & Sons Ltd","benthic macroinvertebrates; Chesapeake Bay watershed; Chessie BIBI; prediction; projection","benthos; climate change; climate effect; freshwater ecosystem; land use change; macroinvertebrate; prediction; stream; watershed; Chesapeake Bay; United States"
"Mammola S., Pétillon J., Hacala A., Monsimet J., Marti S.-L., Cardoso P., Lafage D.","Challenges and opportunities of species distribution modelling of terrestrial arthropod predators","10.1111/ddi.13434","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117931658&doi=10.1111%2fddi.13434&partnerID=40&md5=52f4a4694189f20efef659fe4b8c170c","Aim: Species distribution models (SDMs) have emerged as essential tools in the equipment of many ecologists, useful to explore species distributions in space and time and answering an assortment of questions related to biogeography, climate change biology and conservation biology. Historically, most SDM research concentrated on well-known organisms, especially vertebrates. In recent years, these tools are becoming increasingly important for predicting the distribution of understudied invertebrate taxa. Here, we reviewed the literature published on main terrestrial arthropod predators (ants, ground beetles and spiders) to explore some of the challenges and opportunities of species distribution modelling in mega-diverse arthropod groups. Location: Global. Methods: Systematic mapping of the literature and bibliometric analysis. Results: Most SDM studies of animals to date have focused either on broad samples of vertebrates or on arthropod species that are charismatic (e.g. butterflies) or economically important (e.g. vectors of disease, crop pests and pollinators). We show that the use of SDMs to map the geography of terrestrial arthropod predators is a nascent phenomenon, with a near-exponential growth in the number of studies over the past ten years and still limited collaborative networks among researchers. There is a bias in studies towards charismatic species and geographical areas that hold lower levels of diversity but greater availability of data, such as Europe and North America. Conclusions: Arthropods pose particular modelling challenges that add to the ones already present for vertebrates, but they should also offer opportunities for future SDM research as data and new methods are made available. To overcome data limitations, we illustrate the potential of modern data sources and new modelling approaches. We discuss areas of research where SDMs may be combined with dispersal models and increasingly available phylogenetic and functional data to understand evolutionary changes in ranges and range-limiting traits over past and contemporary time-scales. © 2021 The Authors. Diversity and Distributions published by John Wiley & Sons Ltd.","bibliometrics; climate change; ecological niche models; MaxEnt; mechanistic models; niche-based models; predicted distribution; social network analysis; statistical modelling","arthropod; climate change; conservation status; dispersal; ecological modeling; invertebrate; predator; terrestrial ecosystem; Europe; North America; Araneae; Arthropoda; Carabidae; Invertebrata; Papilionoidea; Vertebrata"
"Mancipe-Castro L., Gutiérrez-Carvajal R.E.","Prediction of environment variables in precision agriculture using a sparse model as data fusion strategy","10.1016/j.inpa.2021.06.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109427669&doi=10.1016%2fj.inpa.2021.06.007&partnerID=40&md5=883a0dd3b3833573a6c9e65ef9ebf153","Precision agriculture seeks to optimize production processes by monitoring and analyzing environmental variables. For example, establishing farming actions on the crop requires analyzing variables such as temperature, ambient humidity, soil moisture, solar irradiance, and Rainfall. Although these signals might contain valuable information, it is vital to mix up the monitored signals and analyze them as a whole to provide more accurate information than analyzing the signals separately. Unfortunately, monitoring all these variables results in high costs. Hence it is necessary to establish an appropriate method that allows the infer variables behavior without the direct measurement of all of them. This paper introduces a multi-sensor data fusion technique, based on a sparse representation, to find the most straightforward and complete linear equation to predict and understand a particular variable behavior based on other monitored environmental variables measurements. Moreover, this approach aims to provide an interpretable model that allows understanding how these variables are combined to achieve such results. The fusion strategy explained in this manuscript follows a four-step process that includes 1. data cleaning, 2. redundant variable detection, 3. dictionary generation, and 4. sparse regression. The algorithm requires a target variable and two highly correlated signals. It is essential to point out that the developed method has no restrictions to specific variables. Consequently, it is possible to replicate this method for the semiautomatic prediction of multiple critical environmental variables. As a case study, this work used the SML2010 data set of the UCI machine learning repository to predicted the humidity's derivative trend function with an error rate lower than 17% and a mean absolute error lower than 6%. The experiment results show that even though sparse model predictions might not be the most accurate compared to those of linear regression (LR), support vector machine (SVM), and extreme learning machine (ELM) since it is not a black-box model, it guarantees greater interpretability of the problem. © 2021 China Agricultural University","Humidity; Inference of variables; Multi-sensor data fusion; Precision agriculture; Sparse representation","Agricultural robots; Forecasting; Precision agriculture; Sensor data fusion; Soil moisture; Support vector machines; Support vector regression; Data fusion strategy; Environmental variables; Extreme learning machine; Mean absolute error; Multisensor data fusion; Redundant variables; Sparse representation; UCI machine learning repository; Learning systems; air temperature; crop; environmental factor; humidity; irradiance; precision agriculture; prediction; rainfall; soil moisture"
"Manning L., Brewer S., Craigon P.J., Frey J., Gutierrez A., Jacobs N., Kanza S., Munday S., Sacks J., Pearson S.","Artificial intelligence and ethics within the food sector: Developing a common language for technology adoption across the supply chain","10.1016/j.tifs.2022.04.025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129961048&doi=10.1016%2fj.tifs.2022.04.025&partnerID=40&md5=224469ae18f1670d458319cdb1de0b8c","Background: The use of artificial intelligence (AI) is growing in food supply chains. The ethical language associated with food supply and technology is contextualised and framed by the meaning given to it by stakeholders. Failure to differentiate between these nuanced meanings can create a barrier to technology adoption and reduce the benefit derived. Scope and approach: The aim of this review paper is to consider the embedded ethical language used by stakeholders who collaborate in the adoption of AI in food supply chains. Ethical perspectives frame this literature review and provide structure to consider how to shape a common discourse to build trust in, and frame more considered utilisation of, AI in food supply chains to the benefit of users, and wider society. Key findings and conclusions: Whilst the nature of data within the food system is much broader than the personal data covered by the European Union General Data Protection Regulation (GDPR), the ethical issues for computational and AI systems are similar and can be considered in terms of particular aspects: transparency, traceability, explainability, interpretability, accessibility, accountability and responsibility. The outputs of this research assist in giving a more rounded understanding of the language used, exploring the ethical interaction of aspects of AI used in food supply chains and also the management activities and actions that can be adopted to improve the applicability of AI technology, increase engagement and derive greater performance benefits. This work has implications for those developing AI governance protocols for the food supply chain as well as supply chain practitioners. © 2022 The Authors","Accessibility; Accountability; Artificial intelligence; Explainability; Interoperability; Responsibility","Economic and social effects; Ethical technology; Food supply; Supply chains; Accountability; Common languages; Ethical perspectives; Explainability; Food sector; Food supply chain; Literature reviews; Responsibility; Review papers; Technology adoption; Artificial intelligence"
"Marcinko C.L.J., Samanta S., Basu O., Harfoot A., Hornby D.D., Hutton C.W., Pal S., Watmough G.R.","Earth observation and geospatial data can predict the relative distribution of village level poverty in the Sundarban Biosphere Reserve, India","10.1016/j.jenvman.2022.114950","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127178386&doi=10.1016%2fj.jenvman.2022.114950&partnerID=40&md5=9e05da2af4cf4ef2a5dc7ed8f84b0a08","There is increasing interest in leveraging Earth Observation (EO) and geospatial data to predict and map aspects of socioeconomic conditions to support survey and census activities. This is particularly relevant for the frequent monitoring required to assess progress towards the UNs' Sustainable Development Goals (SDGs). The Sundarban Biosphere Reserve (SBR) is a region of international ecological importance, containing the Indian portion of the world's largest mangrove forest. The region is densely populated and home to over 4.4 million people, many living in chronic poverty with a strong dependence on nature-based rural livelihoods. Such livelihoods are vulnerable to frequent natural hazards including cyclone landfall and storm surges. In this study we examine associations between environmental variables derived from EO and geospatial data with a village level multidimensional poverty metric using random forest machine learning, to provide evidence in support of policy formulation in the field of poverty reduction. We find that environmental variables can predict up to 78% of the relative distribution of the poorest villages within the SBR. Exposure to cyclone hazard was the most important variable for prediction of poverty. The poorest villages were associated with relatively small areas of rural settlement (<∼30%), large areas of agricultural land (>∼50%) and moderate to high cyclone hazard. The poorest villages were also associated with less productive agricultural land than the wealthiest. Analysis suggests villages with access to more diverse livelihood options, and a smaller dependence on agriculture may be more resilient to cyclone hazard. This study contributes to the understanding of poverty-environment dynamics within Low-and middle-income countries and the associations found can inform policy linked to socio-environmental scenarios within the SBR and potentially support monitoring of work towards SDG1 (No Poverty) across the region. © 2022 The Authors","Population environment; Poverty; Random forest; Remote sensing; SDGs; Socio-ecological systems","agricultural land; census; environmental factor; livelihood; machine learning; mangrove; natural hazard; poverty; prediction; rural area; socioeconomic conditions; Sustainable Development Goal; United Nations; vulnerability; agricultural land; agriculture; article; biosphere; ecosystem; human; India; machine learning; middle income country; poverty; prediction; random forest; remote sensing; storm surge; sustainable development goal; developing country; environmental protection; income; India; questionnaire; rural population; socioeconomics; India; Sundarbans National Park; West Bengal; Agriculture; Conservation of Natural Resources; Developing Countries; Humans; Income; India; Poverty; Rural Population; Socioeconomic Factors; Surveys and Questionnaires"
"Marrella A., Chakraborti T.","Applications of Automated Planning for Business Process Management","10.1007/978-3-030-85469-0_4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115117755&doi=10.1007%2f978-3-030-85469-0_4&partnerID=40&md5=f57abd33d14bcf61a786b62515f13c8c","This is a brief summary of the applications of automated planning in the field of Business Process Management (BPM); and accompanies a tutorial with the same theme at the 19th International Conference on Business Process Management (BPM 2021). We hope that this report is able to quickly onboard newcomers into this field with a broad overview of the associated challenges and opportunities, as well as provide established practitioners in the field some new food for thought in terms of the state-of-the-art and the evolving nature of these problems. © 2021, Springer Nature Switzerland AG.",,"Artificial intelligence; Computer science; Computers; Automated planning; Business process management; State of the art; Enterprise resource management"
"Martini G., Bracci A., Riches L., Jaiswal S., Corea M., Rivers J., Husain A., Omodei E.","Machine learning can guide food security efforts when primary data are not available","10.1038/s43016-022-00587-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138201615&doi=10.1038%2fs43016-022-00587-8&partnerID=40&md5=b17c5eea26eec26fca790ac27971d0d7","Estimating how many people are food insecure and where they are is of fundamental importance for governments and humanitarian organizations to make informed and timely decisions on relevant policies and programmes. In this study, we propose a machine learning approach to predict the prevalence of people with insufficient food consumption and of people using crisis or above-crisis food-based coping when primary data are not available. Making use of a unique global dataset, the proposed models can explain up to 81% of the variation in insufficient food consumption and up to 73% of the variation in crisis or above food-based coping levels. We also show that the proposed models can nowcast the food security situation in near real time and propose a method to identify which variables are driving the changes observed in predicted trends—which is key to make predictions serviceable to decision-makers. © 2022, The Author(s), under exclusive licence to Springer Nature Limited.",,
"Martinsen K.T., Sand-Jensen K.","Predicting water quality from geospatial lake, catchment, and buffer zone characteristics in temperate lowland lakes","10.1016/j.scitotenv.2022.158090","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136588372&doi=10.1016%2fj.scitotenv.2022.158090&partnerID=40&md5=b5bf5c234c2845c87fa63c5cc5b4ad43","Lakes provide essential ecosystem services and strongly influence landscape nutrient and carbon cycling. Therefore, monitoring water quality is essential for the management of element transport, biodiversity, and public goods in lakes. We investigated the ability of machine learning models to predict eight important water quality variables (alkalinity, pH, total phosphorus, total nitrogen, chlorophyll a, Secchi depth, color, and pCO2) using monitoring data from 924 to 1054 lakes. The geospatial predictor variables comprise a wide range of potential drivers at the lake, buffer zone, and catchment level. We compared the performance of nine predictive models of varying complexity for each of the eight water quality variables. The best models (Random Forest and Support Vector Machine in six and two cases, respectively) generally performed well on the test set (R2 = 0.28–0.60). Models were then used to predict water quality for all 180,377 mapped Danish lakes. Additionally, we trained models to predict each water quality variable by using the predictions we had generated for the remaining seven variables. This improved model performance (R2 = 0.45–0.78). Overall, the uncovered relationships were in line with the findings of previous studies, e.g., total nitrogen was positively related to catchment agriculture and chlorophyll a, Secchi depth, and alkalinity were influenced by soil type and landscape history. Remarkably, buffer zone geomorphology (curvature, ruggedness, and elevation) had a strong influence on nutrients, chlorophyll a, and Secchi depth, e.g., curvature was positively related to nutrients and chlorophyll a and negatively to Secchi depth. Lake area was a strong predictor of multiple variables, especially its relationship with pH (positive), pCO2 (negative), and color (negative). Our analysis shows that the combination of machine learning methods and geospatial data can be used to predict lake water quality and improve national upscaling of predictions related to nutrient and carbon cycling. © 2022 The Authors","Carbon dioxide; Geomorphology; Machine learning; Nutrients; Predictive modeling; Watershed","Alkalinity; Antennas; Biodiversity; Carbon dioxide; Catchments; Chlorophyll; Ecosystems; Forecasting; Geomorphology; Lakes; Landforms; Nitrogen; Nutrients; Runoff; Support vector machines; Water quality; Buffer zones; Carbon cycling; Chlorophyll a; Geo-spatial; Machine-learning; Nutrients cycling; Predictive models; Secchi depth; Total nitrogen; Water quality variables; Decision trees; carbon dioxide; chlorophyll a; nitrogen; phosphorus; carbon; chlorophyll a; nitrogen; phosphorus; carbon dioxide; catchment; geomorphology; lowland environment; machine learning; nutrient dynamics; prediction; temperate environment; water quality; watershed; agriculture; alkalinity; Article; catchment area (hydrology); environmental monitoring; geomorphology; lake; machine learning; pH; prediction; random forest; support vector machine; water quality; watershed; ecosystem; procedures; soil; Carbon; Chlorophyll A; Ecosystem; Environmental Monitoring; Nitrogen; Phosphorus; Soil; Water Quality"
"Marzi D., Dell'acqua F.","An Experiment on Extended, Satellite-Based Traceability of Organic Crops in North-Western Italy","10.1109/IGARSS46834.2022.9883883","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140363624&doi=10.1109%2fIGARSS46834.2022.9883883&partnerID=40&md5=ff2a3386835cb50f7aaf65ee9932071f","In this work, we investigate how time series of the Normal-ized Differential Vegetation Index (NDVI) can provide use-ful clues to enhance the traceability of organic food, and dis-cuss the possibility to use machine learning in this context. Crop rotation, non-chemical weed control operations such as 'green mulching', fertilization, water supply management, all reflect into variables that are observable from space and may help reassuring the consumer that the traceable food they are purchasing matches the declared standards of sustainability and organic compliance. In this study we address detection of green mulching and weeding, based on experiments on a set of rice fields in North-ern Italy. Our findings suggest that the cover crops associated with green mulching can be confirmed and weeding can be detected using data from the Sentinel-2 satellite constellation, whereas fertilization is far more difficult to detect correctly. The cost associated with procuring training data seems to dis-courage the use of machine learning at this stage. © 2022 IEEE.","Copernicus; Machine Learning; Organic farming; Remote sensing; Sentinel-2; Traceability","Crop rotation; Machine learning; Regulatory compliance; Water management; Water supply; Weed control; Copernicu; Fertilisation; Machine-learning; Organic farming; Organics; Remote-sensing; Sentinel-2; Times series; Traceability; Vegetation index; Remote sensing"
"Massaro A.","Advanced Control Systems in Industry 5.0 Enabling Process Mining","10.3390/s22228677","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142695873&doi=10.3390%2fs22228677&partnerID=40&md5=e6993b01c5c5923fe2fb004e06f18079","This paper merges new research topics in Industry 5.0 using the Business Process Modeling and Notation (BPMN) approach able to integrate Artificial Intelligence (AI) in production processes. The goal is to provide an innovative approach to model production management in industry, adopting a new “proof of concept” of advanced Process Mining (PM) automatizing decisions and optimizing machine setting and maintenance interventions. Advanced electronic sensing and actuation systems, integrating supervised and unsupervised AI algorithms, are embedded in the PM model as theoretical process workflows suggested by a Decision Support System (DSS) engine enabling an intelligent decision-making procedure. The paper discusses, as examples, two theoretical models applied to specific industry sectors, such as food processing and energy production. The proposed work provides important elements of engineering management related to the digitalization of production process matching with automated control systems setting production parameters, thus enabling the self-adapting of product quality supervision and production efficiency in modern industrial systems. © 2022 by the author.","Artificial Intelligence; BPMN process workflows; Industry 5.0; Process Mining; self-adaptive machine parameter setting","Adaptive control systems; Data mining; Decision making; Decision support systems; Embedded systems; Food processing; Process control; Production efficiency; Systems engineering; Advanced control systems; Business process modeling; Business process modeling and notation process workflow; Industry 5.0; Machine parameters; Parameter-setting; Process mining; Production process; Self-adaptive machine parameter setting; Work-flows; Artificial intelligence; artificial intelligence; industry; workflow; Artificial Intelligence; Industry; Workflow"
"Masuda K., Suzuki M., Baba K., Takeshita K., Suzuki T., Sugiura M., Niikawa T., Uchida S., Akagi T.","Noninvasive diagnosis of seedless fruit using deep learning in persimmon","10.2503/hortj.UTD-248","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105264981&doi=10.2503%2fhortj.UTD-248&partnerID=40&md5=d0835e438bbfbf315bc7db3b58d10af3","Noninvasive diagnosis of internal traits in fruit crops is a high unmet need; however it generally requires time, costs, and special methods or facilities. Recent progress in deep neural network (or deep learning) techniques would allow easy, but highly accurate diagnosis with single RGB images, and the latest applications enable visualization of “the reasons for each diagnosis” by backpropagation of neural networks. Here, we propose an application of deep learning for image diagnosis on the classification of internal fruit traits, in this case seedlessness, in persimmon fruit (Diospyros kaki). We examined the classification of seedlessness in persimmon fruit by using four convolutional neural networks (CNN) models with various layer structures. With only 599 pictures of ‘Fuyu’ persimmon fruit from the fruit apex side, the neural networks successfully made a binary classification of seedless and seeded fruits with up to 85% accuracy. Among the four CNN models, the VGG16 model with the simplest layer structure showed the highest classification accuracy of 89%. Prediction values for the binary classification of seeded fruits were significantly increased in proportion to seed numbers in all four CNN models. Furthermore, explainable AI methods, such as Gradient-weighted Class Activation Mapping (Grad-CAM) and Guided Grad-CAM, allowed visualization of the parts and patterns contributing to the diagnosis. The results indicated that finer positions surrounding the apex, which correspond to hypothetical bulges derived from seeds, are an index for seeded fruits. These results suggest the novel potential of deep learning for noninvasive diagnosis of fruit internal traits using simple RGB images and also provide novel insights into previously unrecognized features of seeded/seedless fruits. © 2021 The Japanese Society for Horticultural Science (JSHS), All rights reserved.","Convolution neural network; Fruit internal trait; Image diagnosis; Seed number; Visual explanations",
"Mateo-Sanchis A., Piles M., Amorós-López J., Muñoz-Marí J., Adsuara J.E., Moreno-Martínez Á., Camps-Valls G.","Learning main drivers of crop progress and failure in Europe with interpretable machine learning","10.1016/j.jag.2021.102574","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121716230&doi=10.1016%2fj.jag.2021.102574&partnerID=40&md5=0c4ca82f01e9a5a919f7245a4fcce127","A wide variety of methods exist nowadays to address the important problem of estimating crop yields from available remote sensing and climate data. Among the different approaches, machine learning (ML) techniques are being increasingly adopted, since they allow exploiting all the information on crop progress and environmental conditions and their relations with crop yield, achieving reliable and accurate estimations. However, interpreting the relationships learned by the ML models, and hence getting insights about the problem, remains a complex and usually unexplored task. Without accountability, confidence and trust in the ML models can be compromised. Here, we develop interpretable ML approaches for crop yield estimation that allow us investigating the most informative agro-ecological drivers and influencial regions learned by the models. We conduct a set of experiments to learn the selection of agro-ecological drivers leading to best estimations of main crops grown in Europe: corn, barley and wheat. As input data, we consider a variety of multi-scale Earth observation products sensitive to canopy greenness (e.g. EVI and LAI), its water-uptake dynamics (e.g. VOD) and available water (soil moisture), as well as climatic variables from the ERA5-Land reanalysis (e.g. temperature and radiation). Our results show that the best performances (R2&gt;0.55 for corn and R2&gt;0.8 for both barley and wheat) are obtained when descriptors of soil, vegetation, and atmosphere status are used as input in the ML models. This combination of variables outperforms the results obtained using single variables as inputs or all variables altogether. We then further analyze the relations of input features with crop yield in the developed models by means of Gaussian Process Regression (GPR). We show how the information learned by the GPR model allows us to identify atypical or anomalous crop seasons across the study region, and investigate the underlying factors behind crop progress and failure in Europe. © 2021","Crop Yield Estimation; ERA5-Land; Gaussian Process; Interpretability; Machine Learning; MODIS; Optical and Passive Microwave sensors","crop yield; environmental conditions; Gaussian method; machine learning; MODIS; remote sensing; sensor; Europe"
